entity,age-months
artifacts/bin/TMS.Web.IdentityServer/Release/PublishOutput/approot/packages/System.Reflection/4.1.0-beta-23225/ref/xamarinmac20/_._,1
src/TMS.Web/node_modules/gulp-uglify/node_modules/lodash.keys/package.json,1
artifacts/bin/TMS.Web.IdentityServer/Release/PublishOutput/approot/packages/System.Text.Encoding.Extensions/4.0.11-beta-23516/ref/xamarinios10/_._,1
src/TMS.Web/node_modules/gulp/node_modules/sigmund/LICENSE,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/Microsoft.CSharp/4.0.1-beta-23516/lib/netcore50/Microsoft.CSharp.dll,1
src/TMS.ModelLayerInterface/bin/Debug/netstandard1.5/TMS.Layer.dll,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/System.Collections.Specialized/4.0.1-beta-23516/ref/MonoTouch10/_._,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/System.ComponentModel.Primitives/4.0.0/ref/dotnet/System.ComponentModel.Primitives.dll,1
src/TMS.Web.API/bin/Debug/netcoreapp1.0/TMS.ModelLayerInterface.dll,1
artifacts/bin/TMS.Web.IdentityServer/Release/PublishOutput/approot/packages/System.Threading.ThreadPool/4.0.10-beta-23516/lib/xamarinmac20/_._,1
artifacts/bin/TMS.Web.IdentityServer/Release/PublishOutput/approot/packages/Microsoft.AspNet.Http/1.0.0-rc1-final/Microsoft.AspNet.Http.nuspec,1
src/TMS.Web/node_modules/gulp-cssmin/node_modules/number-is-nan/readme.md,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/runtimes/dnx-coreclr-win-x86.1.0.0-rc1-update2/bin/Microsoft.Win32.Primitives.dll,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/System.Net.WebSockets/4.0.0-beta-23516/lib/xamarinmac20/_._,1
artifacts/bin/TMS.Web.IdentityServer/Release/PublishOutput/approot/packages/System.Collections/4.0.11-beta-23516/runtimes/win8-aot/lib/netcore50/System.Collections.dll,1
artifacts/bin/TMS.Web.IdentityServer/Release/PublishOutput/approot/packages/System.IO.Compression/4.0.0/lib/MonoAndroid10/_._,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/EntityFramework.Core/7.0.0-rc1-final/lib/dotnet5.4/EntityFramework.Core.dll,1
artifacts/bin/TMS.Web.IdentityServer/Release/PublishOutput/approot/packages/System.Diagnostics.TraceSource/4.0.0-beta-23516/lib/xamarinios10/_._,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/System.Net.Primitives/4.0.11-beta-23516/ref/dotnet5.4/System.Net.Primitives.dll,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/System.Threading.Tasks/4.0.11-beta-23516/lib/net45/_._,1
artifacts/bin/TMS.Web.IdentityServer/Release/PublishOutput/approot/packages/System.Collections.Specialized/4.0.1-beta-23516/lib/net46/System.Collections.Specialized.dll,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/System.Xml.ReaderWriter/4.0.11-beta-23516/lib/win8/_._,1
artifacts/bin/TMS.Web.IdentityServer/Release/PublishOutput/approot/packages/System.Diagnostics.Debug/4.0.11-beta-23516/ref/wpa81/_._,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/runtimes/dnx-coreclr-win-x86.1.0.0-rc1-update2/bin/sos.dll,1
src/TMS.Web/node_modules/gulp-cssmin/node_modules/lodash.template/README.md,1
src/TMS.Web/node_modules/gulp-concat/node_modules/duplexer2/index.js,1
src/TMS.Web/node_modules/gulp-cssmin/node_modules/uuid/misc/compare.js,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/runtime.win7.System.Data.SqlClient/4.0.0-beta-23516/lib/net/_._,1
src/TMS.Web/node_modules/gulp-concat/node_modules/inherits/inherits_browser.js,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/System.Text.Encoding.Extensions/4.0.11-beta-23516/ref/netcore50/System.Text.Encoding.Extensions.dll,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/System.Data.Common/4.0.1-beta-23516/ref/MonoAndroid10/_._,1
artifacts/bin/TMS.Web.IdentityServer/Release/PublishOutput/approot/packages/Microsoft.Extensions.Configuration.CommandLine/1.0.0-rc1-final/lib/netcore50/Microsoft.Extensions.Configuration.CommandLine.dll,1
artifacts/bin/TMS.Web.IdentityServer/Release/PublishOutput/approot/packages/Microsoft.AspNet.Mvc.ViewFeatures/6.0.0-rc1-final/lib/net451/Microsoft.AspNet.Mvc.ViewFeatures.dll,1
src/TMS.Web/node_modules/gulp-uglify/node_modules/decamelize/package.json,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/runtimes/dnx-coreclr-win-x86.1.0.0-rc1-update2/bin/System.Xml.XmlDocument.dll,1
src/TMS.Web/bin/Debug/netcoreapp1.0/TMS.ViewModelLayer.pdb,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/System.Xml.XDocument/4.0.11-beta-23516/lib/wpa81/_._,1
artifacts/bin/TMS.Web.IdentityServer/Release/PublishOutput/approot/packages/System.IO.Compression/4.0.0/ref/MonoTouch10/_._,1
src/TMS.Web/node_modules/gulp-concat/node_modules/through2/node_modules/readable-stream/lib/_stream_readable.js,1
src/TMS.Web/node_modules/gulp/node_modules/globule/node_modules/glob/LICENSE,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/runtime.win7.System.Security.Cryptography.X509Certificates/4.0.0-beta-23516/runtimes/win7/lib/net/_._,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/runtime.win7.System.Security.Cryptography.Algorithms/4.0.0-beta-23516/ref/dotnet/_._,1
src/TMS.Web.App/app/components/activities/Activity.jsx,1
src/TMS.Web/node_modules/gulp-concat/node_modules/source-map/lib/source-map/binary-search.js,1
artifacts/bin/TMS.Web.IdentityServer/Release/PublishOutput/approot/packages/System.Security.Principal/4.0.1-beta-23516/ref/win8/_._,1
artifacts/bin/TMS.Web.IdentityServer/Release/PublishOutput/approot/packages/System.Runtime/4.0.21-beta-23516/ref/xamarinmac20/_._,1
src/TMS.Web/node_modules/gulp-concat/node_modules/readable-stream/README.md,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/System.Linq.Expressions/4.0.11-beta-23516/lib/wp80/_._,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/System.Threading.ThreadPool/4.0.10-beta-23516/lib/net46/System.Threading.ThreadPool.dll,1
src/TMS.ModelLayer/bin/Debug/netcoreapp1.0/TMS.Layer.pdb,1
artifacts/bin/TMS.Web.IdentityServer/Release/PublishOutput/approot/packages/System.Reflection.TypeExtensions/4.0.1-beta-23409/lib/xamarinios10/_._,1
artifacts/bin/TMS.Web.IdentityServer/Release/PublishOutput/approot/packages/Microsoft.AspNet.Mvc.TagHelpers/6.0.0-rc1-final/lib/dotnet5.4/Microsoft.AspNet.Mvc.TagHelpers.dll,1
src/TMS.Web/node_modules/gulp-cssmin/node_modules/clean-css/lib/stringifier/source-maps.js,1
artifacts/bin/TMS.Web.IdentityServer/Release/PublishOutput/approot/packages/System.Collections/4.0.11-beta-23516/lib/MonoAndroid10/_._,1
src/TMS.Web/node_modules/gulp-concat/node_modules/supports-color/index.js,1
artifacts/bin/TMS.Web.IdentityServer/Release/PublishOutput/approot/runtimes/dnx-coreclr-win-x86.1.0.0-rc1-update2/bin/System.IO.Pipes.ni.dll,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/runtimes/dnx-coreclr-win-x86.1.0.0-rc1-update2/bin/api-ms-win-core-console-l1-1-0.dll,1
artifacts/bin/TMS.Web.IdentityServer/Release/PublishOutput/approot/packages/System.IO.FileSystem.Primitives/4.0.1-beta-23516/ref/MonoAndroid10/_._,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/System.Runtime.Serialization.Primitives/4.0.11-beta-23409/lib/dotnet/System.Runtime.Serialization.Primitives.dll,1
artifacts/bin/TMS.Web.IdentityServer/Release/PublishOutput/approot/packages/Microsoft.AspNet.Mvc.Razor.Host/6.0.0-rc1-final/lib/dotnet5.4/Microsoft.AspNet.Mvc.Razor.Host.dll,1
artifacts/bin/TMS.Web.IdentityServer/Release/PublishOutput/approot/runtimes/dnx-coreclr-win-x86.1.0.0-rc1-update2/bin/System.IO.FileSystem.Primitives.ni.dll,1
artifacts/bin/TMS.Web.IdentityServer/Release/PublishOutput/approot/runtimes/dnx-coreclr-win-x86.1.0.0-rc1-update2/bin/api-ms-win-service-core-l1-1-1.dll,1
artifacts/bin/TMS.Web.IdentityServer/Release/PublishOutput/approot/packages/System.Reflection.Emit/4.0.0/System.Reflection.Emit.nuspec,1
artifacts/bin/TMS.Web.IdentityServer/Release/PublishOutput/approot/runtimes/dnx-coreclr-win-x86.1.0.0-rc1-update2/bin/System.Runtime.Extensions.dll,1
artifacts/bin/TMS.Web.IdentityServer/Release/PublishOutput/approot/packages/System.Diagnostics.Tools/4.0.1-beta-23516/lib/wpa81/_._,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/runtimes/dnx-coreclr-win-x86.1.0.0-rc1-update2/bin/api-ms-win-core-synch-l1-1-0.dll,1
src/TMS.Web/node_modules/gulp-cssmin/node_modules/strip-ansi/package.json,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/runtime.win7.System.IO.FileSystem/4.0.1-beta-23516/runtimes/win7/lib/netcore50/System.IO.FileSystem.dll,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/System.Resources.ResourceManager/4.0.1-beta-23516/ref/netcore50/System.Resources.ResourceManager.dll,1
src/TMS.Web/node_modules/gulp-cssmin/node_modules/clean-css/lib/utils/extractors.js,1
src/TMS.Web/node_modules/gulp-uglify/node_modules/lodash._reinterpolate/README.md,1
artifacts/bin/TMS.Web.IdentityServer/Release/PublishOutput/approot/packages/Microsoft.AspNet.Diagnostics/1.0.0-rc1-final/lib/net451/Microsoft.AspNet.Diagnostics.dll,1
src/TMS.Web/node_modules/gulp-concat/node_modules/string_decoder/LICENSE,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/runtime.win7.System.Private.Uri/4.0.1-beta-23516/runtimes/win7/lib/DNXCore50/System.Private.Uri.dll,1
src/TMS.Web.App/app/containers/AddActivityContainer.jsx,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/System.IO.FileSystem.Primitives/4.0.1-beta-23516/lib/dotnet5.4/System.IO.FileSystem.Primitives.dll,1
artifacts/bin/TMS.Web.IdentityServer/Release/PublishOutput/approot/packages/Microsoft.CSharp/4.0.1-beta-23516/lib/dotnet5.4/Microsoft.CSharp.dll,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/System.Runtime.Extensions/4.0.11-beta-23516/ref/dotnet5.4/System.Runtime.Extensions.dll,1
src/TMS.Web/node_modules/gulp-concat/node_modules/source-map/.travis.yml,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/Microsoft.AspNet.IISPlatformHandler/1.0.0-rc1-final/lib/net451/Microsoft.AspNet.IISPlatformHandler.dll,1
src/TMS.Web/node_modules/gulp-uglify/node_modules/dateformat/bin/cli.js,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/Microsoft.AspNet.Http/1.0.0-rc1-final/lib/dotnet5.4/Microsoft.AspNet.Http.dll,1
artifacts/bin/TMS.Web.IdentityServer/Release/PublishOutput/approot/packages/System.IO.Compression/4.0.0/lib/xamarinios10/_._,1
src/TMS.Web/node_modules/gulp/node_modules/lodash/dist/lodash.underscore.min.js,1
artifacts/bin/TMS.Web.IdentityServer/Release/PublishOutput/approot/packages/System.Resources.ReaderWriter/4.0.0-beta-23516/ref/net46/System.Resources.ReaderWriter.dll,1
src/TMS.Web.API/TMS.Web.API.xproj,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/System.ObjectModel/4.0.11-beta-23516/ref/dotnet5.4/System.ObjectModel.dll,1
src/TMS.Web/node_modules/gulp-concat/node_modules/isarray/component.json,1
src/TMS.Web/node_modules/gulp-uglify/node_modules/gulp-util/index.js,1
src/TMS.Web/node_modules/rimraf/LICENSE,1
src/TMS.Web/node_modules/gulp/node_modules/clone/LICENSE,1
artifacts/bin/TMS.Web.IdentityServer/Release/PublishOutput/approot/packages/System.Diagnostics.Tracing/4.0.21-beta-23516/ref/MonoTouch10/_._,1
src/TMS.Web.App/project.lock.json,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/Microsoft.Extensions.Globalization.CultureInfoCache/1.0.0-rc1-final/Microsoft.Extensions.Globalization.CultureInfoCache.nuspec,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/Microsoft.AspNet.Hosting/1.0.0-rc1-final/lib/dotnet5.4/Microsoft.AspNet.Hosting.dll,1
src/TMS.Web/ViewModels/Manage/RemoveLoginViewModel.cs,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/Microsoft.AspNet.FileProviders.Physical/1.0.0-rc1-final/lib/dotnet5.4/Microsoft.AspNet.FileProviders.Physical.dll,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/System.Runtime.InteropServices/4.0.21-beta-23516/lib/xamarinios10/_._,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/Microsoft.AspNet.Identity.EntityFramework/3.0.0-rc1-final/lib/dotnet5.4/Microsoft.AspNet.Identity.EntityFramework.dll,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/System.Runtime.Handles/4.0.1-beta-23516/ref/MonoAndroid10/_._,1
artifacts/bin/TMS.Web.IdentityServer/Release/PublishOutput/approot/runtimes/dnx-coreclr-win-x86.1.0.0-rc1-update2/bin/System.IO.dll,1
src/TMS.Web/node_modules/gulp/node_modules/vinyl/package.json,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/System.IO.Compression/4.0.0-beta-22816/lib/aspnetcore50/System.IO.Compression.dll,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/runtimes/dnx-coreclr-win-x86.1.0.0-rc1-update2/bin/API-MS-Win-Core-ProcessTopology-Obsolete-L1-1-0.dll,1
artifacts/bin/TMS.Web.IdentityServer/Release/PublishOutput/approot/packages/System.Net.Primitives/4.0.11-beta-23516/lib/wp80/_._,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/System.Runtime.Serialization.Primitives/4.0.11-beta-23409/System.Runtime.Serialization.Primitives.nuspec,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/Microsoft.AspNet.Cors/6.0.0-rc1-final/lib/net451/Microsoft.AspNet.Cors.dll,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/runtimes/dnx-coreclr-win-x86.1.0.0-rc1-update2/bin/System.Diagnostics.Tracing.ni.dll,1
src/TMS.Web/node_modules/gulp/node_modules/inflight/LICENSE,1
src/TMS.Web/node_modules/gulp-uglify/node_modules/map-obj/readme.md,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/System.Diagnostics.Tools/4.0.1-beta-23516/lib/DNXCore50/System.Diagnostics.Tools.dll,1
artifacts/bin/TMS.Web.IdentityServer/Release/PublishOutput/approot/runtimes/dnx-coreclr-win-x86.1.0.0-rc1-update2/bin/System.Security.Cryptography.Cng.ni.dll,1
artifacts/bin/TMS.Web.IdentityServer/Release/PublishOutput/approot/packages/Microsoft.AspNet.Http.Abstractions/1.0.0-rc1-final/lib/dotnet5.4/Microsoft.AspNet.Http.Abstractions.dll,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/Microsoft.Bcl/1.1.9/lib/portable-net40+sl4+win8+wp8+wpa81/System.Runtime.xml,1
artifacts/bin/TMS.Web.IdentityServer/Release/PublishOutput/approot/packages/System.Net.WebSockets/4.0.0-beta-23516/System.Net.WebSockets.nuspec,1
src/TMS.Web/node_modules/gulp-concat/node_modules/array-uniq/readme.md,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/Microsoft.Bcl/1.1.9/lib/sl4-windowsphone71/System.IO.xml,1
artifacts/bin/TMS.Web.IdentityServer/Release/PublishOutput/approot/packages/Microsoft.Extensions.Configuration.EnvironmentVariables/1.0.0-rc1-final/lib/dotnet5.4/Microsoft.Extensions.Configuration.EnvironmentVariables.dll,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/System.IO.Compression/4.0.0/ref/netcore50/System.IO.Compression.dll,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/runtimes/dnx-coreclr-win-x86.1.0.0-rc1-update2/bin/System.Runtime.dll,1
artifacts/bin/TMS.Web.IdentityServer/Release/PublishOutput/approot/packages/System.IO.FileSystem.Watcher/4.0.0-beta-23516/ref/xamarinios10/_._,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/System.Xml.XmlSerializer/4.0.11-beta-23516/ref/MonoAndroid10/_._,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/System.Runtime.Serialization.Xml/4.0.11-beta-23409/lib/xamarinios10/_._,1
TMS.Database.SQL/dbo/Stored Procedures/Area_Get.sql,1
src/TMS.Web/node_modules/gulp/index.js,1
src/TMS.Web/node_modules/gulp/node_modules/glob2base/package.json,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/System.Console/4.0.0-beta-23516/lib/MonoTouch10/_._,1
src/TMS.Web/Controllers/ValuesController.cs,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/Microsoft.Bcl.Build/1.0.14/License-Stable.rtf,1
src/TMS.ModelLayer/obj/Debug/netstandard1.5/dotnet-compile.assemblyinfo.cs,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/System.Security.Cryptography.Algorithms/4.0.0-beta-23516/lib/MonoAndroid10/_._,1
artifacts/bin/TMS.Web.IdentityServer/Release/PublishOutput/approot/packages/System.ComponentModel/4.0.1-beta-23516/lib/win8/_._,1
artifacts/bin/TMS.Web.IdentityServer/Release/PublishOutput/approot/packages/System.Globalization/4.0.11-beta-23516/lib/wpa81/_._,1
src/TMS.Web/Models/AccountViewModels/ResetPasswordViewModel.cs,1
src/TMS.Web/node_modules/gulp-uglify/node_modules/xtend/mutable.js,1
src/TMS.RepositoryLayer/obj/Debug/netcoreapp1.0/dotnet-compile.rsp,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/Remotion.Linq/2.0.1/lib/net35/Remotion.Linq.dll,1
src/TMS.Web/node_modules/gulp-cssmin/node_modules/has-ansi/package.json,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/System.Security.Cryptography.Encoding/4.0.0-beta-23516/ref/MonoTouch10/_._,1
src/TMS.Web/node_modules/gulp/node_modules/readable-stream/package.json,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/Microsoft.Extensions.Configuration.CommandLine/1.0.0-rc1-final/lib/netcore50/Microsoft.Extensions.Configuration.CommandLine.dll,1
src/TMS.Web/node_modules/gulp-concat/node_modules/lodash.template/index.js,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/System.Reflection.Metadata/1.1.0/System.Reflection.Metadata.nuspec,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/runtime.win7.System.Net.Primitives/4.0.11-beta-23516/lib/DNXCore50/System.Net.Primitives.dll,1
src/TMS.Web/node_modules/gulp-uglify/node_modules/dateformat/lib/dateformat.js,1
src/TMS.Web/node_modules/gulp-cssmin/node_modules/lodash._htmlescapes/README.md,1
src/TMS.Web/node_modules/gulp-cssmin/node_modules/source-map/build/mini-require.js,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/runtimes/dnx-coreclr-win-x86.1.0.0-rc1-update2/bin/System.Diagnostics.FileVersionInfo.ni.dll,1
src/TMS.Web/node_modules/gulp/node_modules/is-utf8/package.json,1
artifacts/bin/TMS.Web.IdentityServer/Release/PublishOutput/approot/packages/Microsoft.Extensions.Logging.Abstractions/1.0.0-rc1-final/Microsoft.Extensions.Logging.Abstractions.nuspec,1
src/TMS.Web/node_modules/gulp-uglify/node_modules/uglify-js/tools/domprops.json,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/Microsoft.Bcl/1.1.9/lib/net40/System.Threading.Tasks.xml,1
src/TMS.Web/node_modules/gulp/node_modules/gulp-util/lib/template.js,1
src/TMS.Web.IdentityServer/UI/Consent/ConsentController.cs,1
src/TMS.LayerInterface/obj/Debug/netstandard1.5/dotnet-compile.rsp,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/System.IO.FileSystem/4.0.1-beta-23516/ref/xamarinios10/_._,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/StructureMap.Dnx/0.5.1-rc1-final/StructureMap.Dnx.nuspec,1
src/TMS.Web/node_modules/gulp-cssmin/node_modules/lodash.defaults/package.json,1
src/TMS.Database.SQL/dbo/Stored Procedures/Area_List.sql,1
artifacts/bin/TMS.Web.IdentityServer/Release/PublishOutput/approot/packages/runtime.any.System.Linq.Expressions/4.0.11-beta-23516/runtime.any.System.Linq.Expressions.nuspec,1
artifacts/bin/TMS.Web.IdentityServer/Release/PublishOutput/approot/packages/Microsoft.AspNet.Razor/4.0.0-rc1-final/Microsoft.AspNet.Razor.nuspec,1
src/TMS.Web/node_modules/gulp/node_modules/through2/node_modules/readable-stream/LICENSE,1
artifacts/bin/TMS.Web.IdentityServer/Release/PublishOutput/approot/packages/System.ComponentModel.Annotations/4.0.11-beta-23516/ref/dotnet5.2/System.ComponentModel.Annotations.dll,1
artifacts/bin/TMS.Web.IdentityServer/Release/PublishOutput/approot/runtimes/dnx-coreclr-win-x86.1.0.0-rc1-update2/bin/System.Reflection.Metadata.ni.dll,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/System.IO.Compression/4.0.0/lib/MonoTouch10/_._,1
src/TMS.Database/IPersonsContext.cs,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/System.Net.Primitives/4.0.11-beta-23516/ref/netcore50/System.Net.Primitives.dll,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/System.Security.Cryptography.Primitives/4.0.0-beta-23516/ref/xamarinios10/_._,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/System.Threading.ThreadPool/4.0.10-beta-23516/lib/MonoAndroid10/_._,1
src/TMS.Web/node_modules/gulp-uglify/node_modules/supports-color/index.js,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/System.Diagnostics.Tracing/4.0.21-beta-23516/lib/MonoAndroid10/_._,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/Microsoft.Net.Http/2.2.22/lib/net45/System.Net.Http.Extensions.dll,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/System.Runtime.Serialization.Primitives/4.0.11-beta-23409/ref/MonoTouch10/_._,1
src/TMS.RepositoryLayer/bin/Debug/dnxcore50/TMS.RepositoryLayerInterface.pdb,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/Microsoft.Bcl/1.1.9/lib/net40/System.IO.xml,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/Microsoft.AspNet.Html.Abstractions/1.0.0-rc1-final/lib/dotnet5.4/Microsoft.AspNet.Html.Abstractions.dll,1
artifacts/bin/TMS.Web.IdentityServer/Release/PublishOutput/approot/packages/System.IO.Compression/4.0.0/lib/netcore50/System.IO.Compression.dll,1
src/TMS.Web/node_modules/gulp/node_modules/globule/node_modules/graceful-fs/LICENSE,1
artifacts/bin/TMS.Web.IdentityServer/Release/PublishOutput/approot/packages/System.Runtime.Numerics/4.0.0/ref/dotnet/System.Runtime.Numerics.dll,1
artifacts/bin/TMS.Web.IdentityServer/Release/PublishOutput/approot/packages/System.Runtime.Handles/4.0.1-beta-23516/lib/MonoTouch10/_._,1
src/TMS.Web/node_modules/gulp-cssmin/node_modules/clean-css/lib/properties/clone.js,1
artifacts/bin/TMS.Web.IdentityServer/Release/PublishOutput/approot/runtimes/dnx-coreclr-win-x86.1.0.0-rc1-update2/bin/System.Net.Primitives.ni.dll,1
src/TMS.Web/node_modules/gulp-cssmin/node_modules/dateformat/lib/dateformat.js,1
src/TMS.Web/node_modules/gulp-uglify/node_modules/vinyl-sourcemaps-apply/.jshintrc,1
artifacts/bin/TMS.Web.IdentityServer/Release/PublishOutput/approot/runtimes/dnx-coreclr-win-x86.1.0.0-rc1-update2/bin/System.Runtime.InteropServices.RuntimeInformation.ni.dll,1
src/TMS.Web/node_modules/gulp-cssmin/node_modules/uuid/rng.js,1
src/TMS.Web/node_modules/gulp-uglify/node_modules/lodash.isarguments/index.js,1
artifacts/bin/TMS.Web.IdentityServer/Release/PublishOutput/approot/packages/System.Threading.Tasks/4.0.11-beta-23516/lib/wp80/_._,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/Microsoft.Bcl/1.1.9/lib/portable-net40+sl4+win8+wp8+wpa81/System.Runtime.dll,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/System.Diagnostics.Debug/4.0.11-beta-23516/lib/MonoAndroid10/_._,1
src/TMS.Web/node_modules/gulp-cssmin/node_modules/core-util-is/README.md,1
artifacts/bin/TMS.Web.IdentityServer/Release/PublishOutput/approot/packages/Microsoft.CSharp/4.0.1-beta-23516/lib/MonoAndroid10/_._,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/runtimes/dnx-coreclr-win-x86.1.0.0-rc1-update2/bin/System.Resources.ResourceManager.ni.dll,1
artifacts/bin/TMS.Web.IdentityServer/Release/PublishOutput/approot/packages/System.Collections.Specialized/4.0.1-beta-23516/lib/xamarinmac20/_._,1
src/TMS.RepositoryLayerInterface/obj/Debug/netstandard1.5/dotnet-compile.assemblyinfo.cs,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/src/TMS.Layer/State/INewStateWriter.cs,1
src/TMS.Web.App/app/containers/areas/AreaViewSectionContainer.jsx,1
artifacts/bin/TMS.Web.IdentityServer/Release/PublishOutput/approot/packages/System.Runtime.Extensions/4.0.11-beta-23516/ref/win8/_._,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/src/TMS.Layer/ErrorHandling/IErrorWriter.cs,1
src/TMS.Web/node_modules/gulp-cssmin/node_modules/graceful-fs/README.md,1
src/TMS.Web/node_modules/gulp-uglify/node_modules/lodash.templatesettings/README.md,1
src/TMS.Database.SQL/dbo/Tables/UserGroupArea.sql,1
src/TMS.Web/node_modules/gulp-cssmin/node_modules/source-map/build/assert-shim.js,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/Microsoft.Bcl/1.1.9/lib/portable-net40+sl4+win8+wp71+wpa81/System.Runtime.dll,1
src/TMS.Web/node_modules/gulp-concat/node_modules/repeating/license,1
TMS.Database.SQL/dbo/Stored Procedures/Area_Save.sql,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/Microsoft.Extensions.MemoryPool/1.0.0-rc1-final/Microsoft.Extensions.MemoryPool.nuspec,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/Microsoft.AspNet.Razor/4.0.0-rc1-final/lib/net451/Microsoft.AspNet.Razor.dll,1
src/TMS.Web.IdentityServer/TMS.Web.IdentityServer.xproj,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/runtime.win7.System.IO.FileSystem/4.0.1-beta-23516/runtimes/win7/lib/net/_._,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/System.Dynamic.Runtime/4.0.11-beta-23516/lib/MonoTouch10/_._,1
src/TMS.Web/node_modules/gulp/node_modules/core-util-is/package.json,1
src/TMS.Web/node_modules/gulp-concat/node_modules/through2/node_modules/readable-stream/LICENSE,1
artifacts/bin/TMS.Web/Release/PublishOutput/approot/packages/System.Globalization/4.0.11-beta-23516/ref/wpa81/_._,1
